,uic_code,code_gare,rg_libelle,alias_libelle_noncontraint,commune_libellemin,latitude_entreeprincipale_wgs84,longitude_entreeprincipale_wgs84
2741,0087193615,02688,GARES B LORRAINE,Sarreguemines,Sarreguemines,49.1073357,7.0686398
2742,0087191460,03181,,Sarreguemines-Est,,,
2743,0087193631,02686,GARES C LORRAINE,Sarreinsming,Sarreinsming,49.086306,7.1120387
2744,0087386417,02016,GARES B IDF LIGNE A,Sartrouville,Sartrouville,48.9379523,2.1575173
2745,0087723700,00516,GARES B RHONE ALPES,Sathonay - Rillieux,Rillieux-la-Pape,45.820264,4.875315
2746,0087673251,00866,GARES C AQUITAINE,Saubusse,Saubusse,43.6603331,-1.1901703
2747,0087491811,01498,GARES C POITOU CHARENTES,Saujon,Saujon,45.6665019,-0.9300187
2748,0087694471,00735,GARES C BOURGOGNE,Saulieu,Bretenière,,
2749,0087713628,00653,GARES C BOURGOGNE,Saulon,Bretenière,47.224035,5.1045991
2750,0087214759,02578,GARES C ALSACE,Saulxures,Saulxures,48.3895555,7.1478548
2751,0087487603,01531,GARES B PAYS DE LA LOIRE,Saumur,Saumur,47.26900,-0.07136
2752,0087753558,00261,GARES C PROV ALPES,Sausset-les-Pins,Sausset-les-Pins,43.332864,5.110001
2753,0087784777,00017,GARES C LANGUEDOC ROUSSILLON,Sauto,Sauto,42.5063705,2.1600389
2754,0087584458,03182,,Sauveboeuf,,,
2755,0087586495,01213,GARES C AQUITAINE,Sauveterre-la-Lémance,Sauveterre-la-Lémance,44.5893893,1.0115419
2756,0087481838,01588,GARES B PAYS DE LA LOIRE,Savenay,Savenay,47.358590,-1.950957
2757,0087484329,01576,GARES C PAYS DE LA LOIRE,Savennières - Béhuard,Savennières,47.3817332,-0.6540004
2758,0087611368,01047,GARES B MIDI PYRENEES,Saverdun,Saverdun,43.239357,1.570616
2759,0087212225,02656,GARES B ALSACE,Saverne,Saverne,48.7444606,7.3620802
2760,0087682187,00810,GARES B IDF LIGNE D,Savigny-le-Temple - Nandy,Savigny-le-Temple,48.595519,2.583678
2761,0087545236,01463,GARES B IDF LIGNE C,Savigny-sur-Orge,Savigny-sur-Orge,48.67614,2.35173
2762,0087571844,01402,GARES C CENTRE,Savonnières,Savonnières,47.3605797,0.5441817
2763,0087342253,02172,GARES C NORD PAS DE CALAIS,Savy-Berlette,Savy-Berlette,50.3538756,2.5577316
2764,0087396317,01901,GARES C PAYS DE LA LOIRE,Sceaux - Boëssé,Boëssé-le-Sec,48.1221004,0.5724063
2765,0087214205,02608,GARES C ALSACE,Scherwiller,Scherwiller,48.2869344,7.4301867
2766,0087214692,02582,GARES B ALSACE,Schirmeck - La Broque,Schirmeck,48.47973,7.21594
2767,0087215483,02569,GARES C ALSACE,Schopperten,Schopperten,48.9456499,7.055779
2768,0087213108,02635,GARES C ALSACE,Schweighouse-sur-Moder,Schweighouse-sur-Moder,48.8286765,7.7425635
2769,0087212159,02663,GARES C ALSACE,Schwindratzheim,Schwindratzheim,48.7536468,7.6005468
2770,0087286518,02403,GARES B NORD PAS DE CALAIS,Seclin,Seclin,50.5486319,3.0350084
2771,0087172254,02855,GARES B CHAMPAGNE ARDENNE,Sedan,Sedan,49.695024,4.930373
2772,0087444695,01792,GARES C BASSE NORMANDIE,Sées,Sées,48.5998998,0.1661851
2773,0087214056,02614,GARES B ALSACE,Sélestat,Sélestat,48.2601166,7.443278
2774,0087576140,01333,GARES C CENTRE,Selles-Saint-Denis,Selles-Saint-Denis,47.3883857,1.9222038
2775,0087576868,01309,GARES C CENTRE,Selles-sur-Cher,Selles-sur-Cher,47.2816956,1.5461989
2776,0087212431,02640,GARES C ALSACE,Seltz,Seltz,48.8965635,8.0986724
2777,0087615518,03183,GARES C MIDI PYRENEES,Sémalens,,,
2778,0087753715,00254,GARES C PROV ALPES,Sénas,Sénas,43.7409571,5.0733645
2779,0087725614,00506,GARES C BOURGOGNE,Sennecey-le-Grand,Sennecey-le-Grand,46.6406445,4.874316
2780,0087725671,00503,GARES C BOURGOGNE,Senozan,Senozan,46.3921451,4.8710626
2781,0087683003,00791,GARES B BOURGOGNE,Sens,Sens,48.197856,3.267833
2782,0087751636,00286,GARES C PROV ALPES,Séon Saint-Henri,Marseille,43.3624191,5.3399592
2783,0087171645,02884,GARES C CHAMPAGNE ARDENNE,Sept-Saulx,Sept-Saulx,49.1511332,4.2569742
2784,0087751800,00278,GARES C PROV ALPES,Septèmes-les-Vallons,Septèmes-les-Vallons,43.4031137,5.3701756
2785,0087784702,00024,GARES C LANGUEDOC ROUSSILLON,Serdinya,Serdinya,42.567023,2.3230869
2786,0087722546,00545,GARES B RHONE ALPES,Sérézin-du-Rhône,Sérézin-du-Rhône,45.627160,4.818060
2787,0087381269,02079,GARES C PICARDIE,Sérifontaine,Sérifontaine,49.3572878,1.7639818
2788,0087545517,01448,Gares C Ile-de-France,Sermaise,Sermaise,48.53536,2.06865
2789,0087683722,00768,GARES C BOURGOGNE,Sermizelles - Vézelay,Sermizelles,47.5289068,3.7928695
2790,0087411470,01865,GARES C HAUTE NORMANDIE,Serqueux,Serqueux,49.6315093,1.5395267
2791,0087444315,01808,GARES C HAUTE NORMANDIE,Serquigny,Serquigny,49.1074117,0.7189895
2792,0087763722,00154,GARES C PROV ALPES,Serres,Serres,44.4246573,5.7184201
2793,0087712018,03184,GARES C BOURGOGNE,Serrigny,,,
2794,0087723791,00508,GARES C RHONE,Servas - Lent,Servas,46.1306663,5.1681312
2795,0087471532,01742,GARES C BRETAGNE,Servon-sur-Vilaine,Servon-sur-Vilaine,48.112224,-1.4667757
2796,0087746719,00340,GARES C ALPES,Servoz,Servoz,45.9244592,6.763444
2797,0087212365,02645,GARES C ALSACE,Sessenheim,Sessenheim,48.7964628,7.9893194
2798,0087773200,00129,GARE SETE,Sète,Sète,43.412485,3.696560
2799,0087272039,02524,Gares C Ile-de-France,Seugy,Seugy,49.1189923,2.3989116
2800,0087713677,00648,GARES C BOURGOGNE,Seurre,Seurre,46.9964114,5.1513121
2801,0087000028,03096,GARES C FRANCHE COMTE,Sevenans,Sevenans,,
2802,0087476754,01663,GARES C PAYS DE LA LOIRE,Sévérac,Sévérac,47.5498647,-2.072707
2803,0087783365,00054,GARES C MIDI PYRENEES,Sévérac-d'Aveyron,Sévérac d'Aveyron,44.3246516,3.0569451
2804,0087271429,02548,GARES B IDF LIGNE B,Sevran - Livry,Sevran,48.93601,2.53484
2805,0087271445,02546,GARES B IDF LIGNE B,Sevran Beaudottes,Sevran,48.94743,2.52474
2806,0087382341,02041,GARES B IDF LIGNE L,Sèvres - Ville-d'Avray,Sèvres,48.82746,2.20051
2807,0087393124,01986,GARES B IDF LIGNE N,Sèvres Rive Gauche,Sèvres,48.8214311,2.2147536
2808,0087745828,00358,GARES C ALPES,Seyssel - Corbonod,Corbonod,45.9630307,5.8315162
2809,0087191635,02726,GARES C LORRAINE,Sierck-les-Bains,Sierck-les-Bains,49.443655,6.350327
2810,0087182105,02805,GARES B ALSACE,Sierentz,Sierentz,47.656047,7.459142
2811,0087487355,03185,,Sigournais,,,
2812,0087396234,01907,GARES B PAYS DE LA LOIRE,Sillé-le-Guillaume,Sillé-le-Guillaume,48.1818735,-0.1289696
2813,0087171637,02885,GARES C CHAMPAGNE ARDENNE,Sillery,Sillery,49.20324,4.14427
2814,0087743336,00378,GARES C ALPES,Simandre-sur-Suran,Simandre-sur-Suran,46.2202097,5.4210929
2815,0087751438,00289,GARES B PROV ALPES,Simiane-Collongue,Simiane-Collongue,43.434747,5.426148
2816,0087345405,02119,GARES C NORD PAS DE CALAIS,Sin-le-Noble,Sin-le-Noble,50.356612,3.112777
2817,0087694430,00737,GARES C BOURGOGNE,Sincey-lès-Rouvray,Thenissey,,
2818,0087595769,01095,GARES C AQUITAINE,Siorac-en-Périgord,Siorac-en-Périgord,44.8197409,0.9844566
2819,0087751206,00298,GARES C PROV ALPES,Sisteron,Sisteron,44.1902025,5.9465888
2820,0087271817,02529,GARES B PICARDIE,Soissons,Soissons,49.3691983,3.3381259
2821,0087592246,01191,GARES C LIMOUSIN,Solignac - Le Vigen,Solignac,45.7561586,1.2856817
2822,0087755330,00244,GARES C PROV ALPES,Solliès-Pont,Solliès-Pont,43.1907805,6.0464158
2823,0087345314,02122,GARES B NORD PAS DE CALAIS,Somain,Somain,50.35570,3.27738
2824,0087411462,01866,GARES C HAUTE NORMANDIE,Sommery,Sommery,49.6297244,1.4353726
2825,0087765206,00142,GARES B PROV ALPES,Sorgues - Châteauneuf-du-Pape,Sorgues,44.0053909,4.8756182
2826,0087756825,00210,GARES C COTE AZUR,Sospel,Sospel,43.876545,7.453788
2827,0087411223,01877,GARES C HAUTE NORMANDIE,Sotteville-lès-Rouen,Sotteville-lès-Rouen,49.4129479,1.102362
2828,0087696476,03186,,Sougy,,,
2829,0087594333,01145,GARES B MIDI PYRENEES,Souillac,Souillac,44.902127,1.466605
2830,0087581371,01296,GARES C AQUITAINE,Soulac-sur-Mer,Soulac-sur-Mer,45.5081769,-1.1175894
2831,0087213421,02626,GARES B ALSACE,Soultz-sous-Forêts,Soultz-sous-Forêts,48.9347687,7.8827184
2832,0087684217,00760,GARES B IDF LIGNE R,Souppes - Château-Landon,Souppes-sur-Loing,48.181907,2.734971
2833,0087295543,02361,GARES C NORD PAS DE CALAIS,Sous le Bois,Maubeuge,50.2655833,3.93961
2834,0087725812,00496,GARES C ALPES,St Jean sur Veyle,,,
2835,0087440602,01822,,ST Joseph le Castellas,,,
2836,0087641324,00920,GARES C AUVERGNE,St Ours les Roches,,,
2837,0087575688,01343,,St-Antoine,,,
2838,0087751693,03187,GARES C PACA,St-Barthélémy,,,
2839,0087584417,03188,,St-Capraise-de-Lalinde,,,
2840,0087691618,03190,GARES C BOURGOGNE,St-Éloi,,,
2841,0087641092,03191,GARES C AUVERGNE,St-Éloy,,,
2842,0087175216,02830,GARES C CHAMPAGNE ARDENNE,St-Eulien,,,
2843,0087641134,00929,GARES C AUVERGNE,St-Gervais-Chateauneuf,,,
2844,0087694380,03192,,St-Gilles (Saône-et-Loire),,,
2845,0087586131,01221,,St-Hilaire,,,
2846,0087473314,03193,,St-Julien (Côtes-d'Armor),,,
2847,0087694711,03194,,St-Julien-Changy,,,
2848,0087575712,03195,,St-Julien-L'Ars,,,
2849,0087613646,03196,GARES C MIDI PYRENEES,St-Martin-de-Bouillac,,,
2850,0087732651,03197,GARES C RHONE ALPES,St-Martin-Sail-les-Bains,,,
2851,0087487298,03198,GARES C PAYS DE LA LOIRE,St-Mesmin-le-Vieux,,,
2852,0087583153,03199,,St-Michel-sur-Charente,,,
2853,0087116368,03200,Gares C Ile-de-France,St-Siméon,,,
2854,0087164780,02907,GARES B IDF LIGNE D,Stade de France Saint-Denis,Saint-Denis,48.91779,2.35134
2855,0087182691,02772,GARES C ALSACE,Staffelfelden,Staffelfelden,47.8279612,7.2651657
2856,0087697334,03213,GARES B IDF LIGNE T11,Stains la Cerisaie,Stains,48.95480,2.39209
2857,0087722322,03189,GARES C RHONE ALPES,Ste-Colombe-les-Vienne-St-Romain-en-Gal,,,
2858,0087316596,02246,GARES C PICARDIE,Ste-Segrée,,,
2859,0087342295,02168,GARES C NORD PAS DE CALAIS,Steenbecque,Steenbecque,50.6806568,2.510089
2860,0087286161,02418,GARES C NORD PAS DE CALAIS,Steenwerck,Steenwerck,50.713459,2.7855769
2861,0087212209,02658,GARES C ALSACE,Steinbourg,Steinbourg,48.7635292,7.416299
2862,0087212126,02666,GARES C ALSACE,Stephansfeld,Brumath,48.7175872,7.7045946
2863,0087212027,02669,GARE STRASBOURG,Strasbourg,Strasbourg,48.584967,7.734584
2864,0087212191,02659,GARES C ALSACE,Strasbourg Roethig,Strasbourg,48.5632897,7.6950455
2865,0087286203,02414,GARES C NORD PAS DE CALAIS,Strazeele,Strazeele,50.713492,2.6312181
2866,0087590828,01606,GARES B PAYS DE LA LOIRE,Sucé-sur-Erdre,Sucé-sur-Erdre,47.3431347,-1.5299873
2867,0087574236,01392,GARES C CENTRE,Suèvres,Suèvres,47.6802248,1.4540981
2868,0087174821,02842,GARES C CHAMPAGNE ARDENNE,Suippes,Suippes,49.1202289,4.5439253
2869,0087444562,01798,GARES C BASSE NORMANDIE,Surdon,Château-d'Almenêches,48.6647685,0.1344097
2870,0087382374,02038,GARES B IDF LIGNE L,Suresnes Mont Valérien,Suresnes,48.87155,2.22131
2871,0087485227,01565,GARES B POITOU CHARENTES,Surgères,Surgères,46.113238,-0.762284
2872,0087276261,02493,GARES B IDF LIGNE D,Survilliers - Fosses,Fosses,49.09961,2.52527
2873,0087726422,00480,GARES C RHONE,Sury-le-Comtal,Sury-le-Comtal,45.5291194,4.1824904
2874,0087393454,01965,GARES B IDF LIGNE N,Tacoignières - Richebourg,Tacoignières,48.8295827,1.6689566
2875,0087746750,00336,GARES C ALPES,Taconnaz,Houches,45.8992065,6.8258755
2876,0087181057,02818,GARES C ALSACE,Tagolsheim,Tagolsheim,47.6549682,7.2641437
2877,0087491043,01522,GARES C POITOU CHARENTES,Taillebourg,Taillebourg,45.8305696,-0.6451123
2878,0087761163,00178,GARES B RHONE ALPES,Tain-l'Hermitage - Tournon,Tain-l'Hermitage,45.072183,4.839967
2879,0087141598,02967,GARES C LORRAINE,Tantonville,Tantonville,48.4838433,6.129105
2880,0087615674,00945,GARES C MIDI PYRENEES,Tanus,Tanus,44.1003384,2.3151214
2881,0087721472,00573,GARES B RHONE ALPES,Tarare,Tarare,45.889921,4.439208
2882,0087765354,00141,GARES B PROV ALPES,Tarascon,Tarascon,43.801331,4.657206
2883,0087611590,01031,GARES C MIDI PYRENEES,Tarascon-sur-Ariège,Tarascon-sur-Ariège,42.8495385,1.5999321
2884,0087671008,00895,GARES B MIDI PYRENEES,Tarbes,Tarbes,43.239955,0.069415
2885,0087721514,00570,GARES B RHONE ALPES,Tassin,Tassin-la-Demi-Lune,45.76151,4.75857
2886,0087474510,03201,GARES C BRETAGNE,Taulé-Henvic,,,
2887,0087276634,02460,GARES B IDF LIGNE H,Taverny,Taverny,49.02536,2.22187
2888,0087396051,01913,GARES C PAYS DE LA LOIRE,Teillé,Teillé,48.1812341,0.1913397
2889,0087641803,03202,GARES C AUVERGNE,Teillet-Argenty,,,
2890,0087286625,02395,GARES B NORD PAS DE CALAIS,Templeuve,Templeuve-en-Pévèle,50.52863,3.17559
2891,0087743757,00369,GARES C ALPES,Tenay - Hauteville,Argis,45.9222096,5.5016101
2892,0087756882,00205,GARES C COTE AZUR,Tende,Tende,44.089922,7.5941608
2893,0087296442,02337,GARES B PICARDIE,Tergnier,Tergnier,49.6591862,3.2972491
2894,0087721811,00557,GARES C RHONE,Ternand,,,
2895,0087722553,00544,GARES C RHONE,Ternay,,,
2896,0087594408,01143,GARES C AQUITAINE,Terrasson-Lavilledieu,Terrasson-Lavilledieu,45.1357901,1.3004219
2897,0087615245,00963,GARES C MIDI PYRENEES,Tessonnières,Gaillac,43.9284209,1.9369531
2898,0087193342,02694,GARES C LORRAINE,Teting-sur-Nied,Teting-sur-Nied,49.051605,6.6646267
2899,0087182568,02785,GARES B ALSACE,Thann,Thann,47.8088208,7.1069795
2900,0087472605,01740,GARES C ALSACE,Thann Centre,Thann,47.8099229,7.101046
2901,0087182881,02764,GARES B ALSACE,Thann Saint-Jacques,Thann,47.8133155,7.0938473
2902,0087144097,02937,GARES B LORRAINE,Thaon-les-Vosges,Capavenir Vosges,48.244650,6.416384
2903,0087543199,01478,GARES C CENTRE,Theillay,Theillay,47.3139904,2.0443867
2904,0087713099,00672,GARES C BOURGOGNE,Thenissey,Thenissey,47.4947945,4.6221929
2905,0087595579,01102,GARES C AQUITAINE,Thenon,Thenon,45.1601857,1.0686905
2906,0087757583,00195,GARES C COTE AZUR,Théoule-sur-Mer,Théoule-sur-Mer,43.5134929,6.9367978
2907,0087328195,02200,GARES C CENTRE,Thésée,Thésée,47.322271,1.3120568
2908,0087316125,02252,GARES C PICARDIE,Thézy-Glimont,Thézy-Glimont,49.8118528,2.435931
2909,0087141432,02978,GARES C LORRAINE,Thiaville-sur-Meurthe,Thiaville-sur-Meurthe,48.4139874,6.8102635
2910,0087696419,00700,GARES C AUVERGNE,Thiel-sur-Acolin,Hérisson,,
2911,0087342287,02169,GARES C NORD PAS DE CALAIS,Thiennes,Thiennes,50.6523561,2.4729218
2912,0087734475,00426,GARES C AUVERGNE,Thiers,Thiers,45.8610502,3.5431798
2913,0087272054,02522,Gares C Ile-de-France,Thieux - Nantouillet,Thieux,49.0084346,2.6805271
2914,0087191007,02745,GARE THIONVILLE,Thionville,Thionville,49.353931,6.169543
2915,0087595124,01120,GARES B AQUITAINE,Thiviers,Thiviers,45.418965,0.921348
2916,0087682252,00807,GARES B IDF LIGNE R,Thomery,Thomery,48.394462,2.763995
2917,0087745646,00360,GARES B ALPES,Thonon-les-Bains,Thonon-les-Bains,46.369004,6.481669
2918,0087481143,01630,GARES C PAYS DE LA LOIRE,Thouaré-sur-Loire,Thouaré-sur-Loire,47.2651143,-1.4409626
2919,0087487009,01535,GARES C POITOU CHARENTES,Thouars,Thouars,46.9852442,-0.2097941
2920,0087276741,02451,GARES C PICARDIE,Thourotte,Thourotte,49.4760722,2.8830021
2921,0087784751,00019,GARES C LANGUEDOC ROUSSILLON,Thuès Carença,Thuès-Entre-Valls,42.5229486,2.2227279
2922,0087784744,00020,GARES C LANGUEDOC ROUSSILLON,Thuès les Bains,Canaveilles,42.5288009,2.249094
2923,0087381822,02055,GARES B IDF LIGNE J,Thun le Paradis,Meulan-en-Yvelines,49.00687,1.91922
2924,0087215699,02564,GARES C ALSACE,Tieffenbach - Struth,Tieffenbach,48.9062169,7.25527
2925,0087484147,01582,GARES B PAYS DE LA LOIRE,Tiercé,Tiercé,47.617532,-0.469347
2926,0087393587,01953,GARES C HAUTE NORMANDIE,Tillières-sur-Avre,Tillières-sur-Avre,48.7608617,1.0545647
2927,0087342303,02167,GARES C NORD PAS DE CALAIS,Tincques,Tincques,50.35699,2.4980285
2928,0087485151,01566,GARES C POITOU CHARENTES,Tonnay-Charente,Tonnay-Charente,45.9433989,-0.8978981
2929,0087586651,01211,GARES B AQUITAINE,Tonneins,Tonneins,44.392796,0.314093
2930,0087713198,00668,GARES B BOURGOGNE,Tonnerre,Tonnerre,47.85938,3.97355
2931,0087486894,01536,GARES C PAYS DE LA LOIRE,Torfou-Sèvremoine,Sèvremoine,47.0331153,-1.1173797
2932,0087718114,00626,GARES C FRANCHE COMTE,Torpes - Boussières,Torpes,47.1637546,5.8887804
2933,0087756817,00211,GARES C COTE AZUR,Touët-de-l'Escarène,Touët-de-l'Escarène,43.8470835,7.364363
2934,0087141044,02999,GARES B LORRAINE,Toul,Toul,48.679018,5.880615
2935,0087755009,00251,GARE TOULON,Toulon,Toulon,43.128370,5.929293
2936,0087742262,05259,,Toulon Sainte-Musse,Toulon,,
2937,0087611004,01068,GARE TOULOUSE MATABIAU,Toulouse Matabiau,Toulouse,43.611206,1.453616
2938,0087286542,02400,GARE TOURCOING,Tourcoing,Tourcoing,50.71683,3.16804
2939,0087116210,03037,GARES B IDF LIGNE E,Tournan-en-Brie,Tournan-en-Brie,48.7393088,2.75957134
2940,0087671172,00891,GARES C MIDI PYRENEES,Tournay,Tournay,43.1836066,0.2389703
2941,0087783456,00051,GARES C MIDI PYRENEES,Tournemire - Roquefort,Tournemire,43.9698002,3.0166261
2942,0087725622,00505,GARES B BOURGOGNE,Tournus,Tournus,46.566680,4.906647
2943,0087571000,01428,GARE TOURS,Tours,Tours,47.389781,0.693703
2944,0087411181,01880,GARES C HAUTE NORMANDIE,Tourville-la-Rivière,Tourville-la-Rivière,49.3248177,1.098964
2945,0087543074,01487,GARES B CENTRE,Toury,Toury,48.193606,1.939565
2946,0087696161,00715,GARES C BOURGOGNE,Tracy - Sancerre,Tracy-sur-Loire,47.3376398,2.8804164
2947,0087322347,02205,GARES C BRETAGNE,Traou Nez,Pleudaniel,48.7485663,-3.1348766
2948,0087393835,01944,GARES B IDF LIGNE N,Trappes,Trappes,48.7751158,2.0066335
2949,0087473819,01709,GARES C BRETAGNE,Trégonneau - Squiffiec,Squiffiec,48.6243578,-3.1742524
2950,0087701532,03209,GARES C PAYS DE LA LOIRE,Trélazé,Trélazé,47.45272,-0.46960
2951,0087584474,01234,GARES C AQUITAINE,Trémolat,Trémolat,44.8625105,0.8303278
2952,0087586446,01216,GARES C AQUITAINE,Trentels Ladignac,Trentels,44.4430308,0.8850548
2953,0087286740,02391,GARES C NORD PAS DE CALAIS,Tressin,Tressin,50.6118114,3.1895634
2954,0087313353,02294,GARES C PICARDIE,Tricot,Tricot,49.5619878,2.5815586
2955,0087381236,02081,GARES C PICARDIE,Trie-Château,Trie-Château,49.2827168,1.8180386
2956,0087381806,02057,GARES B IDF LIGNE J,Triel-sur-Seine,Triel-sur-Seine,48.98099,2.00577
2957,0087116491,03026,GARES B IDF LIGNE P,Trilport,Trilport,48.96013551,2.94953688
2958,0087343400,02147,GARES C NORD PAS DE CALAIS,Trith-Saint-Léger,Trith-Saint-Léger,50.3318146,3.4893247
2959,0087184242,02761,GARES C FRANCHE COMTE,Trois Chênes,Belfort,47.6480822,6.8462281
2960,0087171264,02903,GARES C CHAMPAGNE ARDENNE,Trois-Puits,Trois-Puits,49.2067481,4.0384678
2961,0087696203,00711,GARES C BOURGOGNE,Tronsanges,Tronsanges,47.113029,3.0541532
2962,0087444372,01805,GARE TROUVILLE DEAUVILLE,Trouville - Deauville,Deauville,49.360005,0.084167
2963,0087118000,03008,GARE TROYES,Troyes,Troyes,48.296069,4.065281
2964,0087594499,01138,GARES B LIMOUSIN,Tulle,Tulle,45.258725,1.756467
2965,0087761759,00169,GARES B ALPES,Tullins Fures,Tullins,45.300996,5.492194
2966,0087182352,02794,GARES C ALSACE,Turckheim,Turckheim,48.0856288,7.279466
2967,0087594556,01137,GARES C LIMOUSIN,Turenne,Turenne,45.0379541,1.6007045
2968,0087775106,00112,GARES C LANGUEDOC ROUSSILLON,Uchaud,Uchaud,43.7583991,4.2683101
2969,0087191130,02741,GARES B LORRAINE,Uckange,Uckange,49.3032605,6.1567735
2970,0087784884,00006,GARES C LANGUEDOC ROUSSILLON,Ur - Les Escaldes,Ur,42.457481,1.9404821
2971,0087576348,01318,GARES C CENTRE,Urçay - La Perche,Perche,46.6295123,2.5865708
2972,0087214635,02587,GARES B ALSACE,Urmatt,Urmatt,48.5257763,7.3385385
2973,0087672386,00876,GARES C AQUITAINE,Urt,Urt,43.4993785,-1.3005564
2974,0087381178,02087,GARES B IDF LIGNE J,Us,Us,49.09969,1.97076
2975,0087594093,01155,GARES C LIMOUSIN,Ussel,Ussel,45.5574383,2.3143439
2976,0087673624,00857,GARES C AQUITAINE,Ustaritz Jatxou,Ustaritz,43.4048083,-1.4489654
2977,0087473363,03203,,Uzel,,,
2978,0087594200,01151,GARES C LIMOUSIN,Uzerche,Uzerche,45.4407088,1.5702735
2979,0087396598,01889,GARES C PAYS DE LA LOIRE,Vaas,Vaas,47.6707702,0.3165096
2980,0087116293,03031,GARES B IDF LIGNE P,Vaires - Torcy,Vaires-sur-Marne,48.874953,2.639986
2981,0087381798,02058,GARES B IDF LIGNE J,Val d'Argenteuil,Argenteuil,48.95042,2.23088
2982,0087113712,03061,GARES B IDF LIGNE E,Val de Fontenay,Fontenay-sous-Bois,48.854238,2.489097
2983,0087415877,01833,GARES B HAUTE NORMANDIE,Val-de-Reuil,Val-de-Reuil,49.275437,1.224147
2984,0087171611,02887,GARES C CHAMPAGNE ARDENNE,Val-de-Vesle,Val-de-Vesle,49.17792,4.22221
2985,0087718544,00602,GARES B FRANCHE COMTE,Valdahon,Valdahon,47.149750,6.342275
2986,0087718601,00599,GARES C FRANCHE COMTE,Valdahon Camp Militaire,Valdahon,47.1510452,6.3148621
2987,0087181081,02815,GARES C ALSACE,Valdieu,,,
2988,0087576215,01326,GARES C CENTRE,Valençay,Valençay,47.163172,1.5584442
2989,0087761007,00181,GARES B RHONE ALPES,Valence,Valence,44.928049,4.893273
2990,0087611863,01012,GARES C MIDI PYRENEES,Valence d'Agen,Valence,44.1117317,0.8915743
2991,0087763029,00162,GARE VALENCE TGV,Valence TGV Rhône-Alpes Sud,Alixan,44.991545,4.978703
2992,0087343004,02153,GARE VALENCIENNES,Valenciennes,Valenciennes,50.363259,3.517115
2993,0087773432,00126,GARES C LANGUEDOC ROUSSILLON,Valergues - Lansargues,Valergues,43.672678,4.0601085
2994,0087745414,00366,GARES C ALPES,Valleiry,Valleiry,46.1092875,5.96735
2995,0087192732,02700,GARES C LORRAINE,Valleroy - Moineville,Valleroy,49.2056957,5.9360165
2996,0087641357,00919,GARES C AUVERGNE,Vallon-en-Sully,Hérisson,46.5363284,2.6107538
2997,0087746875,00326,GARES C ALPES,Vallorcine,Vallorcine,46.0324983,6.9326694
2998,0087276535,02470,GARES B IDF LIGNE H,Valmondois,Butry-sur-Oise,49.09182,2.20238
2999,0087447284,01782,GARES B BASSE NORMANDIE,Valognes,Valognes,49.505454,-1.479860
3000,0087192476,02704,GARES C LORRAINE,Vandières,Vandières,48.9521683,6.0392275
3001,0087476606,01667,GARE VANNES,Vannes,Vannes,47.665169,-2.752450
3002,0087391532,01997,GARES B IDF LIGNE N,Vanves - Malakoff,Vanves,48.8181959,2.2920988
3003,0087484386,01572,GARES C PAYS DE LA LOIRE,Varades - Saint-Florent le Vieil,Loireauxence,47.3744471,-1.019712
3004,0087141101,02993,GARES B LORRAINE,Varangéville - Saint-Nicolas,Varangéville,48.63533929,6.31286037
3005,0087696351,00702,GARES C AUVERGNE,Varennes-sur-Allier,Varennes-sur-Allier,46.3154922,3.3941783
3006,0087576231,01324,GARES C CENTRE,Varennes-sur-Fouzon,Val-Fouzon,47.2144095,1.6145221
3007,0087594606,01134,GARES C LIMOUSIN,Varetz,Varetz,45.1911631,1.4472859
3008,0087611327,01050,GARES C MIDI PYRENEES,Varilhes,Varilhes,43.0415593,1.6284818
3009,0087393538,01958,GARES B IDF LIGNE C,Vauboyen,Jouy-en-Josas,48.7590575,2.192119
3010,0087276626,02461,GARES B IDF LIGNE H,Vaucelles,Taverny,49.02193,2.22885
3011,0087382267,02043,GARES B IDF LIGNE L,Vaucresson,Vaucresson,48.83688,2.15255
3012,0087746727,00339,GARES C ALPES,Vaudagne,Houches,45.9088517,6.7726673
3013,0087443648,01821,,Vaudagne,,,
3014,0087592451,01177,GARES C LIMOUSIN,Vaulry,Vaulry,46.0247131,1.1091331
3015,0087271601,02533,GARES C PICARDIE,Vaumoise,Coyolles,49.2339406,2.9885685
3016,0087775817,00086,GARES C LANGUEDOC ROUSSILLON,Vauvert,Vauvert,43.6950375,4.270165
3017,0087381814,02056,GARES B IDF LIGNE J,Vaux-sur-Seine,Vaux-sur-Seine,49.00699,1.96342
3018,0087297283,02324,GARES C PICARDIE,Vauxaillon,Vauxaillon,49.4741418,3.4096166
3019,0087691469,00749,GARES C BOURGOGNE,Vauzelles,Varennes-Vauzelles,47.0013565,3.1342094
3020,0087594739,01127,GARES C MIDI PYRENEES,Vayrac,Vayrac,44.9501471,1.7062871
3021,0087584714,01227,GARES C AQUITAINE,Vayres,Vayres,44.89717,-0.31686
3022,0087726208,00487,GARES C RHONE,Veauche - Saint-Galmier,Veauche,45.565928,4.293438
